gene,in_variance_set,in_centrality_set,in_kegg_set,n_sources,variance,variance_rank,in_degree,centrality_rank,kegg_pathway
SPI1,True,True,False,2,13.516719401473006,908.0,390.0,2415.0,
SPIN3,False,True,False,1,,,456.0,1763.0,
SPINDOC,True,True,False,2,10.175491868787786,2587.0,285.0,4260.0,
SPINK5,True,False,False,1,10.338030599573443,2452.0,,,
SPINT1,True,False,False,1,9.727360703296569,2998.0,,,
SPINT2,True,False,False,1,11.426768486215993,1721.0,,,
SPNS2,True,False,False,1,9.57789901079831,3161.0,,,
SPOCD1,True,False,False,1,13.789254054710955,851.0,,,
SPOCK1,True,False,False,1,15.287358383577084,551.0,,,
SPOCK2,True,False,False,1,14.823283391465418,630.0,,,
SPON1,True,False,False,1,11.221384114296754,1860.0,,,
SPON2,True,False,False,1,12.108469206090057,1364.0,,,
SPP1,True,False,False,1,11.786648826767898,1515.0,,,
SPR,True,False,False,1,8.752329317660866,4198.0,,,
SPRED3,False,True,False,1,,,309.0,3677.0,
SPRING1,False,True,False,1,,,308.0,3694.0,
SPRY2,True,False,False,1,8.482943328290865,4602.0,,,
SPRY4,True,False,False,1,11.416636766089375,1729.0,,,
SPSB1,True,False,False,1,9.659811495213578,3074.0,,,
SPSB4,True,True,False,2,14.332310805895595,718.0,341.0,3088.0,
SPTAN1,True,False,False,1,9.521797351243926,3231.0,,,
SPTB,True,True,False,2,20.540117262935595,164.0,352.0,2924.0,
SPTBN2,True,False,False,1,9.039998929657344,3798.0,,,
SPTBN4,False,True,False,1,,,267.0,4738.0,
SPTBN5,True,False,False,1,11.004156771082446,1986.0,,,
SPTLC1,False,True,False,1,,,412.0,2179.0,
SPTLC2,False,True,False,1,,,315.0,3555.0,
SPX,True,False,False,1,9.31120406425633,3442.0,,,
SQOR,True,False,False,1,9.986616745559006,2749.0,,,
SQSTM1,True,False,False,1,9.565634767794789,3177.0,,,
SRC,True,False,False,1,9.68174291915451,3051.0,,,
SRCAP,True,False,False,1,11.049981548180847,1959.0,,,
SRCIN1,False,True,False,1,,,393.0,2392.0,
SREBF2,True,False,False,1,11.822464099845998,1498.0,,,
SRF,True,False,False,1,9.804859314335662,2922.0,,,
SRGAP3,False,True,False,1,,,603.0,937.0,
SRGN,True,False,False,1,26.55027132648973,60.0,,,
SRL,True,True,False,2,26.3318023520047,62.0,490.0,1510.0,
SRM,True,False,False,1,9.338122463172276,3411.0,,,
SRP54,False,True,False,1,,,410.0,2200.0,
SRPK3,True,True,False,2,10.86762166674498,2079.0,294.0,4042.0,
SRPX,True,False,False,1,15.433606756222254,531.0,,,
SRPX2,True,False,False,1,13.232363896146955,992.0,,,
SRRM2,True,False,False,1,8.54815948158498,4500.0,,,
SRSF12,False,True,False,1,,,335.0,3179.0,
SRXN1,True,False,False,1,9.096747443693737,3729.0,,,
SS18,False,True,False,1,,,277.0,4475.0,
SSC5D,True,False,False,1,11.153185547725888,1903.0,,,
SSH2,True,False,False,1,8.36489210038678,4790.0,,,
SSH3,True,False,False,1,8.999751521641134,3855.0,,,
SSNA1,False,True,False,1,,,277.0,4479.0,
SSPN,True,False,True,2,9.367041396435903,3381.0,,,both
SSR2,False,True,False,1,,,272.0,4608.0,
SSTR1,True,False,False,1,8.481350630890493,4607.0,,,
SSU72,False,True,False,1,,,295.0,4020.0,
SSX3,False,True,False,1,,,363.0,2748.0,
ST14,True,False,False,1,9.541477551652893,3199.0,,,
ST3GAL4,True,False,False,1,9.738555073040487,2991.0,,,
ST6GAL1,True,False,False,1,9.260406256017834,3505.0,,,
ST6GAL2,True,False,False,1,10.467752770967998,2360.0,,,
ST6GALNAC3,True,False,False,1,9.525064005997152,3224.0,,,
ST6GALNAC4,True,False,False,1,8.905434027568583,3996.0,,,
ST6GALNAC5,True,False,False,1,9.989535664138772,2747.0,,,
ST6GALNAC6,True,False,False,1,10.62911659971456,2239.0,,,
ST8SIA2,True,False,False,1,13.80296319897043,848.0,,,
ST8SIA3,False,True,False,1,,,367.0,2699.0,
ST8SIA4,True,False,False,1,8.600675340905271,4411.0,,,
STAB1,True,False,False,1,19.59672832358773,201.0,,,
STAG3,False,True,False,1,,,667.0,751.0,
STAM2,False,True,False,1,,,426.0,2045.0,
STAMBP,False,True,False,1,,,293.0,4065.0,
STARD3,False,True,False,1,,,340.0,3101.0,
STARD4,True,False,False,1,8.67083762365624,4308.0,,,
STARD8,True,False,False,1,8.84699452799131,4067.0,,,
STAT4,True,False,False,1,11.2763371120568,1827.0,,,
STAT5A,False,True,False,1,,,267.0,4734.0,
STAT5B,False,True,False,1,,,267.0,4742.0,
STAU1,False,True,False,1,,,292.0,4088.0,
STBD1,True,False,False,1,11.976196388224292,1421.0,,,
STC1,True,False,False,1,12.18176955350182,1334.0,,,
STC2,True,False,False,1,16.35304295591448,396.0,,,
STEAP1,True,False,False,1,12.249457670481942,1310.0,,,
STEAP3,True,False,False,1,10.040583438354243,2696.0,,,
STEAP4,True,True,False,2,13.106815396928509,1023.0,338.0,3132.0,
STIM1,True,False,False,1,8.575206096736663,4451.0,,,
STIMATE,True,False,False,1,9.77766731861155,2951.0,,,
STING1,True,False,False,1,9.336812820014888,3413.0,,,
STK10,False,True,False,1,,,262.0,4892.0,
STK11,True,False,False,1,8.551142253378034,4493.0,,,
STK11IP,True,True,False,2,8.32382190158285,4866.0,579.0,1029.0,
STK26,True,False,False,1,9.337104526355448,3412.0,,,
STK32B,True,False,False,1,8.382271602427258,4751.0,,,
STK33,False,True,False,1,,,420.0,2108.0,
STK35,False,True,False,1,,,301.0,3855.0,
STK36,False,True,False,1,,,384.0,2495.0,
STK39,True,False,False,1,8.660646432531653,4319.0,,,
STK40,True,False,False,1,9.745219566596289,2986.0,,,
STKLD1,False,True,False,1,,,419.0,2128.0,
STMN2,True,False,False,1,9.232675134611917,3543.0,,,
STMN3,True,False,False,1,9.552726763434276,3189.0,,,
STMN4,False,True,False,1,,,600.0,948.0,
STON1-GTF2A1L,True,False,False,1,8.520351607841537,4543.0,,,
STOX2,True,False,False,1,12.154321478138003,1344.0,,,
STRA6,True,False,False,1,8.345786826029448,4832.0,,,
STRC,False,True,False,1,,,312.0,3630.0,
STRIP2,True,False,False,1,11.493996509907811,1673.0,,,
STRN4,True,False,False,1,8.901230579543368,4001.0,,,
STT3B,False,True,False,1,,,499.0,1453.0,
STUM,True,False,False,1,12.753731257725969,1120.0,,,
STX16-NPEPL1,True,False,False,1,9.071125299057575,3764.0,,,
STX17,False,True,False,1,,,355.0,2877.0,
STX1A,True,False,False,1,8.431681021561605,4677.0,,,
STX4,False,True,False,1,,,348.0,2981.0,
STX5,False,True,False,1,,,337.0,3155.0,
STXBP2,True,False,False,1,10.933412384345148,2032.0,,,
STXBP6,True,False,False,1,10.773062812532489,2136.0,,,
STYXL2,True,True,False,2,28.411864181649,45.0,447.0,1846.0,
SUB1,False,True,False,1,,,285.0,4256.0,
SUGP2,False,True,False,1,,,755.0,559.0,
SULF1,True,False,False,1,15.56052801667747,510.0,,,
SULF2,True,False,False,1,9.682636483750874,3050.0,,,
SULT1B1,True,False,False,1,10.165177832213107,2597.0,,,
SULT1E1,True,False,False,1,16.61627473753535,367.0,,,
SUMO1,False,True,False,1,,,302.0,3836.0,
SUN2,True,False,False,1,10.02744157116407,2710.0,,,
SUPT5H,False,True,False,1,,,555.0,1152.0,
SUPT6H,False,True,False,1,,,339.0,3116.0,
SUPT7L,False,True,False,1,,,437.0,1930.0,
SURF4,False,True,False,1,,,469.0,1654.0,
SUSD2,True,False,False,1,9.734313810220485,2995.0,,,
SUSD4,True,False,False,1,8.421582918913813,4694.0,,,
SV2A,True,False,False,1,8.98281637582822,3884.0,,,
SV2C,True,False,False,1,8.810330686473046,4105.0,,,
SVEP1,True,False,False,1,13.13026610316663,1015.0,,,
SVOPL,False,True,False,1,,,288.0,4182.0,
SYDE1,True,False,False,1,11.606544786574936,1610.0,,,
SYK,True,True,False,2,13.516273932902797,909.0,526.0,1275.0,
SYMPK,True,True,False,2,9.705185226818385,3023.0,788.0,516.0,
SYN1,True,False,False,1,8.913527062524016,3982.0,,,
SYN3,False,True,False,1,,,368.0,2691.0,
SYNCRIP,False,True,False,1,,,393.0,2384.0,
SYNDIG1,True,False,False,1,13.219430841895663,995.0,,,
SYNGAP1,True,True,False,2,11.893687947966912,1472.0,305.0,3766.0,
SYNM,True,False,False,1,12.379415142351414,1252.0,,,
SYNPO,True,False,False,1,15.930352405258592,453.0,,,
SYNPO2,True,False,False,1,13.038608027120077,1049.0,,,
SYNPO2L,True,True,False,2,25.2205167711382,71.0,324.0,3397.0,
SYPL2,True,False,False,1,12.94230889745239,1073.0,,,
SYT13,True,False,False,1,10.640956882623628,2227.0,,,
SYT2,True,True,False,2,8.291989824148017,4913.0,434.0,1960.0,
SYT6,False,True,False,1,,,395.0,2360.0,
SYT7,True,False,False,1,11.62077830136866,1603.0,,,
SYT9,True,False,False,1,10.979875368028416,2005.0,,,
SYTL5,True,False,False,1,15.04446779526152,587.0,,,
SZT2,False,True,False,1,,,551.0,1174.0,
TAB1,True,True,False,2,9.015479726893696,3838.0,799.0,502.0,
TACC2,True,False,False,1,10.76596093345004,2144.0,,,
TACC3,True,False,False,1,9.335015017130331,3416.0,,,
TACR3,False,True,False,1,,,296.0,3993.0,
TADA3,False,True,False,1,,,333.0,3219.0,
TAF1,False,True,False,1,,,602.0,940.0,
TAF1C,True,False,False,1,9.676877667700698,3056.0,,,
TAF2,False,True,False,1,,,315.0,3553.0,
TAF4,True,False,False,1,8.415876379118666,4705.0,,,
TAF6L,True,True,False,2,9.136360043017245,3666.0,306.0,3744.0,
TAF9,True,False,False,1,8.353737979574342,4812.0,,,
TAFAZZIN,False,True,False,1,,,301.0,3853.0,
TAGAP,True,True,False,2,10.64621644316852,2223.0,684.0,715.0,
TAGLN,True,False,False,1,12.660562060837329,1152.0,,,
TAGLN2,True,False,False,1,12.299431487632134,1292.0,,,
TAL1,True,False,False,1,11.917524116686211,1454.0,,,
TAMALIN,True,False,False,1,10.561335500211966,2293.0,,,
TANC1,True,False,False,1,9.956839688190009,2778.0,,,
TAOK1,False,True,False,1,,,417.0,2139.0,
TAOK2,True,True,False,2,11.858386478346471,1486.0,859.0,435.0,
TAP1,True,False,False,1,13.103966002003592,1025.0,,,
TAP2,True,False,False,1,13.269163239838084,980.0,,,
TAPBP,True,False,False,1,12.740682189163634,1124.0,,,
TAPBPL,False,True,False,1,,,262.0,4902.0,
TARBP2,False,True,False,1,,,308.0,3696.0,
TARS3,False,True,False,1,,,313.0,3610.0,
TAS1R2,False,True,False,1,,,477.0,1608.0,
TAS2R13,False,True,False,1,,,1158.0,205.0,
TAS2R3,False,True,False,1,,,353.0,2911.0,
TAS2R30,False,True,False,1,,,322.0,3441.0,
TAS2R50,False,True,False,1,,,829.0,466.0,
TASL,False,True,False,1,,,501.0,1445.0,
TASOR,False,True,False,1,,,769.0,544.0,
TASOR2,False,True,False,1,,,569.0,1077.0,
TAT,False,True,False,1,,,458.0,1740.0,
TBC1D10A,True,False,False,1,8.530169673223995,4529.0,,,
TBC1D10B,False,True,False,1,,,547.0,1186.0,
TBC1D10C,True,False,False,1,9.63075281515265,3105.0,,,
TBC1D13,False,True,False,1,,,299.0,3901.0,
TBC1D14,True,False,False,1,10.3812133427751,2419.0,,,
TBC1D16,True,False,False,1,9.845941949959562,2870.0,,,
TBC1D17,True,False,False,1,8.716590610656649,4241.0,,,
TBC1D2,True,False,False,1,9.24914062176471,3516.0,,,
TBC1D2B,True,True,False,2,9.386638168370435,3361.0,363.0,2749.0,
TBC1D3B,False,True,False,1,,,451.0,1806.0,
TBC1D3L,True,False,False,1,10.819247540741744,2109.0,,,
TBC1D4,True,False,False,1,9.145972091481118,3658.0,,,
TBC1D5,False,True,False,1,,,342.0,3071.0,
TBC1D8,True,False,False,1,9.288136183908884,3474.0,,,
TBC1D9,True,False,False,1,8.85151538691471,4062.0,,,
TBC1D9B,True,False,False,1,9.602148751127746,3136.0,,,
TBK1,False,True,False,1,,,325.0,3377.0,
TBKBP1,True,False,False,1,10.861066298503214,2081.0,,,
TBL3,False,True,False,1,,,339.0,3122.0,
TBX15,True,False,False,1,8.783062835833546,4147.0,,,
TBX18,True,False,False,1,12.575735515655976,1180.0,,,
TBX2,True,False,False,1,13.674112375760176,874.0,,,
TBX20,True,False,False,1,19.216189561331895,216.0,,,
TBX3,True,False,False,1,10.59486858963472,2264.0,,,
TBX5,True,False,False,1,19.480106367700294,209.0,,,
TBXAS1,True,True,False,2,8.570823187000563,4461.0,270.0,4666.0,
TC2N,True,False,False,1,11.26680374663064,1836.0,,,
TCAP,True,True,False,2,30.41682645681664,33.0,344.0,3048.0,
TCEA3,True,False,False,1,9.835682405439307,2883.0,,,
TCF19,True,False,False,1,10.880998820118624,2072.0,,,
TCF20,True,False,False,1,12.73639439081452,1126.0,,,
TCF21,True,False,False,1,11.57411979143814,1631.0,,,
TCHHL1,False,True,False,1,,,700.0,673.0,
TCIM,True,False,False,1,13.858440069846027,837.0,,,
TCIRG1,True,False,False,1,11.064961561395718,1950.0,,,
TCP1,False,True,False,1,,,421.0,2097.0,
TCP11X2,False,True,False,1,,,338.0,3145.0,
TEAD1,True,False,False,1,11.011805168453288,1980.0,,,
TEAD2,True,False,False,1,12.42560394561444,1234.0,,,
TEAD3,True,True,False,2,12.492367074256736,1211.0,293.0,4057.0,
TEAD4,True,False,False,1,12.726550627598966,1133.0,,,
TECRL,True,False,False,1,29.110041379006095,36.0,,,
TEF,True,False,False,1,10.155895692664917,2605.0,,,
TEK,True,False,False,1,13.330168798697292,959.0,,,
TELO2,True,True,False,2,11.34119949027735,1771.0,479.0,1595.0,
TENM1,True,False,False,1,10.402265349631795,2406.0,,,
TENM2,True,False,False,1,14.578850715446452,678.0,,,
TENM3,True,False,False,1,12.922553884404522,1079.0,,,
TENM4,True,False,False,1,10.968618362497937,2013.0,,,
TENT2,False,True,False,1,,,389.0,2431.0,
TENT5B,True,False,False,1,9.438950738093808,3314.0,,,
TENT5C,True,False,False,1,9.007232425131052,3845.0,,,
TESC,True,False,False,1,13.24581955818778,987.0,,,
TESK1,True,False,False,1,8.737030254746212,4218.0,,,
TESPA1,False,True,False,1,,,394.0,2371.0,
TEX10,False,True,False,1,,,398.0,2325.0,
TEX261,True,True,False,2,9.148547883226106,3656.0,344.0,3045.0,
TEX264,False,True,False,1,,,274.0,4556.0,
TF,False,True,False,1,,,374.0,2603.0,
TFAP2A,True,False,False,1,10.212338023512718,2551.0,,,
TFE3,True,True,False,2,11.382565227028,1750.0,426.0,2044.0,
TFEB,True,False,False,1,8.881734929933913,4025.0,,,
TFEC,True,False,False,1,11.649830727942538,1579.0,,,
TFG,False,True,False,1,,,398.0,2322.0,
TFPI2,True,False,False,1,16.19923804340912,414.0,,,
TGFA,True,False,False,1,8.313060163031038,4881.0,,,
TGFB1,True,False,True,2,13.082209104650053,1030.0,,,both
TGFB1I1,True,False,False,1,9.46406970248517,3289.0,,,
TGFB2,True,False,True,2,10.482783992560938,2354.0,,,both
TGFB3,False,False,True,1,,,,,both
TGFBI,True,False,False,1,16.80560340866424,348.0,,,
TGFBR2,True,False,False,1,11.804100140333894,1506.0,,,
TGFBRAP1,False,True,False,1,,,278.0,4445.0,
TGIF2-RAB5IF,True,False,False,1,8.47977985010356,4613.0,,,
TGM2,True,False,False,1,17.26973527027481,310.0,,,
TGM6,False,True,False,1,,,924.0,368.0,
THADA,False,True,False,1,,,296.0,3986.0,
THAP4,False,True,False,1,,,411.0,2193.0,
THBD,True,False,False,1,12.908915556155131,1084.0,,,
THBS1,True,False,False,1,15.92957492477316,454.0,,,
THBS2,True,False,False,1,23.543731473371217,94.0,,,
THBS3,True,False,False,1,8.47980787742957,4612.0,,,
THBS4,True,False,False,1,15.212209872848984,567.0,,,
THEM6,True,False,False,1,8.88551522234176,4022.0,,,
THEMIS2,True,True,False,2,11.008254636451843,1983.0,324.0,3393.0,
THNSL2,True,False,False,1,10.233681971275535,2533.0,,,
THOC3,True,False,False,1,8.573457188685868,4456.0,,,
THOC6,True,False,False,1,9.437057952710854,3317.0,,,
THRB,True,False,False,1,9.114056788079669,3702.0,,,
THSD1,True,False,False,1,8.82453523057466,4088.0,,,
THSD4,True,False,False,1,11.908898207639131,1458.0,,,
THSD7A,True,False,False,1,9.955889674379712,2781.0,,,
THTPA,True,False,False,1,9.720178706606436,3006.0,,,
THY1,True,False,False,1,15.077098256308986,584.0,,,
TIAM1,True,False,False,1,9.970278415073697,2768.0,,,
TICAM1,True,False,False,1,9.505147944792323,3247.0,,,
TICRR,True,False,False,1,8.500988070624969,4573.0,,,
TIE1,True,False,False,1,16.606879687055933,368.0,,,
TIGD1,False,True,False,1,,,1014.0,289.0,
TIMM22,True,False,False,1,12.567633431302092,1184.0,,,
TIMP1,True,False,False,1,9.924724800601432,2805.0,,,
TIMP2,True,False,False,1,11.075338473384038,1942.0,,,
TIMP3,True,False,False,1,19.32987982340297,212.0,,,
TIMP4,True,False,False,1,10.453169557904824,2371.0,,,
TINAGL1,True,False,False,1,14.002267719668408,795.0,,,
TIPRL,False,True,False,1,,,442.0,1889.0,
TJAP1,True,True,False,2,8.637781903408955,4354.0,457.0,1751.0,
TJP1,True,False,False,1,11.452017787657166,1702.0,,,
TJP2,True,False,False,1,8.573814646571591,4454.0,,,
TJP3,False,True,False,1,,,320.0,3460.0,
TK1,True,False,False,1,11.929696072849117,1451.0,,,
TKT,True,False,False,1,8.598467413020455,4414.0,,,
TLCD2,True,False,False,1,11.392986396201996,1743.0,,,
TLCD4,True,True,False,2,15.033179521930526,589.0,278.0,4447.0,
TLE2,True,False,False,1,10.124155331611162,2627.0,,,
TLE5,True,False,False,1,13.348980020886016,954.0,,,
TLK2,False,True,False,1,,,447.0,1840.0,
TLL1,True,False,False,1,8.417262625800468,4703.0,,,
TLN1,True,False,False,1,8.523686067262123,4539.0,,,
TLN2,True,True,False,2,9.857218159372886,2859.0,297.0,3964.0,
TLR1,True,False,False,1,10.071492976805962,2666.0,,,
TLR2,True,True,False,2,10.56179126995524,2292.0,265.0,4808.0,
TLR4,True,False,False,1,13.671944458381384,875.0,,,
TLR6,False,True,False,1,,,292.0,4091.0,
TLR8,True,True,False,2,9.689822547149612,3044.0,744.0,575.0,
TM4SF1,True,False,False,1,17.486419231839324,299.0,,,
TM4SF18,True,False,False,1,15.209246710499649,568.0,,,
TM4SF5,False,True,False,1,,,301.0,3859.0,
TM9SF1,False,True,False,1,,,272.0,4632.0,
TM9SF3,False,True,False,1,,,269.0,4683.0,
TMBIM1,True,False,False,1,9.070416576446364,3766.0,,,
TMC6,True,False,False,1,10.69064252001541,2185.0,,,
TMC8,True,False,False,1,9.182056986929169,3608.0,,,
TMCC3,True,False,False,1,9.38241261031418,3368.0,,,
TMCO5A,False,True,False,1,,,1096.0,240.0,
TMED10,False,True,False,1,,,288.0,4185.0,
TMED7-TICAM2,True,False,False,1,10.548984787569651,2296.0,,,
TMED8,False,True,False,1,,,297.0,3955.0,
TMEFF1,True,False,False,1,10.67092046762046,2208.0,,,
TMEM100,True,False,False,1,8.92013062310491,3974.0,,,
TMEM104,True,False,False,1,8.560727352130137,4483.0,,,
TMEM115,True,True,False,2,8.684051348675114,4287.0,511.0,1377.0,
TMEM119,True,False,False,1,9.289694649096312,3468.0,,,
TMEM125,False,True,False,1,,,266.0,4785.0,
TMEM129,True,True,False,2,9.682866058720084,3049.0,320.0,3465.0,
TMEM131,False,True,False,1,,,484.0,1547.0,
TMEM132A,True,False,False,1,12.9361021077603,1075.0,,,
TMEM132C,True,False,False,1,9.899418755238866,2818.0,,,
TMEM139,True,False,False,1,8.512687954406044,4555.0,,,
TMEM158,True,False,False,1,11.318656854252378,1796.0,,,
TMEM163,True,False,False,1,10.558699597414142,2294.0,,,
TMEM164,True,False,False,1,8.766066594834593,4179.0,,,
TMEM171,True,False,False,1,10.110600160186335,2636.0,,,
TMEM176A,True,False,False,1,15.28694853932452,552.0,,,
TMEM176B,True,False,False,1,19.56523247438344,204.0,,,
TMEM178A,True,False,False,1,9.857214901377173,2860.0,,,
TMEM178B,True,False,False,1,12.22753481869984,1317.0,,,
TMEM179,True,True,False,2,8.660037885523808,4320.0,373.0,2625.0,
TMEM181,False,True,False,1,,,282.0,4324.0,
TMEM182,False,True,False,1,,,307.0,3723.0,
TMEM184B,True,True,False,2,10.0744444794255,2662.0,309.0,3678.0,
TMEM184C,False,True,False,1,,,502.0,1444.0,
TMEM198,True,True,False,2,9.541312395707166,3200.0,334.0,3203.0,
TMEM200A,True,False,False,1,12.421368277961294,1237.0,,,
TMEM200B,True,False,False,1,8.50895254706629,4562.0,,,
TMEM200C,True,False,False,1,10.507200961395514,2335.0,,,
TMEM201,True,False,False,1,9.216395279024692,3566.0,,,
TMEM204,True,False,False,1,9.172755690540036,3619.0,,,
TMEM212,False,True,False,1,,,298.0,3938.0,
TMEM213,False,True,False,1,,,262.0,4912.0,
TMEM214,True,True,False,2,10.141300563775038,2614.0,551.0,1172.0,
TMEM222,False,True,False,1,,,335.0,3184.0,
TMEM245,False,True,False,1,,,306.0,3738.0,
TMEM250,True,True,False,2,10.27852610431844,2497.0,426.0,2050.0,
TMEM255B,True,False,False,1,8.75054324681027,4200.0,,,
TMEM259,True,True,False,2,11.474518997121136,1687.0,327.0,3347.0,
TMEM271,False,True,False,1,,,283.0,4317.0,
TMEM273,True,False,False,1,13.176361411478233,1002.0,,,
TMEM30A,False,True,False,1,,,343.0,3057.0,
TMEM37,True,False,False,1,9.326288684372235,3427.0,,,
TMEM44,True,False,False,1,8.909236090098783,3991.0,,,
TMEM47,True,False,False,1,10.500022627199677,2342.0,,,
TMEM54,True,False,False,1,9.118177821028164,3697.0,,,
TMEM59L,True,False,False,1,8.41506304565683,4706.0,,,
TMEM63B,True,True,False,2,13.015367451732503,1056.0,351.0,2936.0,
TMEM71,True,False,False,1,13.959349627030456,811.0,,,
TMEM87B,False,True,False,1,,,293.0,4070.0,
TMEM88,True,False,False,1,9.970411709130987,2767.0,,,
TMEM8B,False,True,False,1,,,273.0,4577.0,
TMEM94,True,False,False,1,8.718488618257975,4239.0,,,
TMOD1,True,False,False,1,13.802329207995552,849.0,,,
TMPRSS2,False,True,False,1,,,297.0,3966.0,
TMSB4X,True,False,False,1,9.869947255643131,2846.0,,,
TMTC1,True,False,False,1,8.51505061223354,4550.0,,,
TMUB1,True,True,False,2,10.71852920642722,2169.0,299.0,3912.0,
TNC,True,False,False,1,14.08022644183106,781.0,,,
TNF,False,False,True,1,,,,,both
TNFAIP1,True,False,False,1,9.101573136282342,3718.0,,,
TNFAIP2,True,False,False,1,11.333508942184585,1776.0,,,
TNFAIP3,True,False,False,1,9.874003610481026,2842.0,,,
TNFAIP6,True,False,False,1,15.602247981393983,504.0,,,
TNFAIP8L2,False,True,False,1,,,266.0,4782.0,
TNFAIP8L3,True,False,False,1,9.802085660399436,2925.0,,,
TNFRSF10B,True,False,False,1,11.233360467264433,1854.0,,,
TNFRSF10C,True,False,False,1,9.559643640623197,3184.0,,,
TNFRSF10D,True,False,False,1,9.613123803146296,3129.0,,,
TNFRSF11B,True,False,False,1,13.667492704619496,876.0,,,
TNFRSF12A,True,False,False,1,12.546194398098953,1190.0,,,
TNFRSF13B,True,False,False,1,15.531058225240669,515.0,,,
TNFRSF14,True,False,False,1,14.045888090433948,788.0,,,
TNFRSF19,True,False,False,1,12.708192722433813,1142.0,,,
TNFRSF1A,True,False,False,1,9.158931822102284,3644.0,,,
TNFRSF1B,True,True,False,2,11.67767690897207,1571.0,266.0,4767.0,
TNFRSF21,True,False,False,1,10.328390582154212,2457.0,,,
TNFRSF6B,True,False,False,1,10.25344013193424,2519.0,,,
TNFSF10,True,False,False,1,13.400422823636404,941.0,,,
TNFSF18,True,False,False,1,8.349858216461588,4825.0,,,
TNFSF4,True,False,False,1,8.375915771783653,4765.0,,,
TNFSF8,True,True,False,2,8.775627810389802,4164.0,344.0,3043.0,
TNIP1,True,False,False,1,9.710841669029572,3013.0,,,
TNK2,True,False,False,1,9.298737509500928,3457.0,,,
TNKS,True,True,False,2,10.630862164414966,2237.0,709.0,648.0,
TNKS1BP1,True,False,False,1,12.595705160234123,1167.0,,,
TNKS2,False,True,False,1,,,363.0,2744.0,
TNMD,True,False,False,1,10.282934286906736,2491.0,,,
TNNC1,True,True,True,3,39.52693090144434,10.0,317.0,3513.0,both
TNNI1,True,False,False,1,35.503084742294746,20.0,,,
TNNI3,True,False,True,2,39.2636895107238,12.0,,,both
TNNI3K,True,True,False,2,20.126563801738268,182.0,441.0,1898.0,
TNNT1,True,False,False,1,13.69798402579038,867.0,,,
TNNT2,True,False,True,2,42.589443098790966,7.0,,,both
TNNT3,True,False,False,1,10.23459736841646,2532.0,,,
TNPO2,False,True,False,1,,,574.0,1053.0,
TNRC18,True,True,False,2,10.815196993379516,2113.0,328.0,3312.0,
TNRC6A,False,True,False,1,,,396.0,2341.0,
TNS1,True,False,False,1,11.468418714548717,1691.0,,,
TNS2,True,False,False,1,12.743349324213971,1123.0,,,
TNS3,True,False,False,1,8.874259151744933,4034.0,,,
TNXB,True,False,False,1,15.91447088035012,457.0,,,
TOGARAM1,False,True,False,1,,,299.0,3918.0,
TOM1L2,True,True,False,2,11.469188761019828,1690.0,384.0,2498.0,
TOMM40L,True,False,False,1,8.654601277518514,4329.0,,,
TOMM5,False,True,False,1,,,273.0,4584.0,
TOMM70,False,True,False,1,,,484.0,1549.0,
TOP2A,True,False,False,1,14.930826140936194,608.0,,,
TOP2B,False,True,False,1,,,545.0,1192.0,
TOP3A,False,True,False,1,,,508.0,1401.0,
TOP3B,True,True,False,2,10.437912877963068,2378.0,389.0,2426.0,
TOPAZ1,False,True,False,1,,,704.0,663.0,
TOPBP1,False,True,False,1,,,378.0,2563.0,
TOR1A,False,True,False,1,,,314.0,3578.0,
TOR1B,False,True,False,1,,,340.0,3102.0,
TOR4A,True,False,False,1,10.544966623262432,2299.0,,,
TOX,True,False,False,1,8.352786619483798,4814.0,,,
TOX2,True,False,False,1,9.595874402984462,3147.0,,,
TP53BP1,False,True,False,1,,,293.0,4059.0,
TP53I11,True,False,False,1,9.282501116315066,3483.0,,,
TP53I13,True,False,False,1,10.068508230055304,2670.0,,,
TP53I3,True,False,False,1,8.519862237497366,4545.0,,,
TP53INP2,True,False,False,1,11.371917714034936,1758.0,,,
TPBG,True,False,False,1,10.711249022164434,2173.0,,,
TPCN1,True,False,False,1,9.527696597762942,3220.0,,,
TPD52,True,False,False,1,9.166965275263982,3632.0,,,
TPD52L2,True,True,False,2,8.559228849321544,4485.0,487.0,1528.0,
TPH2,False,True,False,1,,,1173.0,200.0,
TPM1,True,False,True,2,11.268405692145684,1833.0,,,both
TPM2,True,False,True,2,11.502917970266957,1669.0,,,both
TPM3,False,False,True,1,,,,,both
TPM4,False,False,True,1,,,,,both
TPP2,False,True,False,1,,,350.0,2951.0,
TPPP,True,False,False,1,11.331281177042998,1780.0,,,
TPPP3,True,False,False,1,9.214250933364337,3568.0,,,
TPRN,True,True,False,2,9.023462434421631,3821.0,332.0,3232.0,
TPRX1,False,True,False,1,,,313.0,3609.0,
TPX2,True,False,False,1,11.22478554641493,1858.0,,,
TRABD,True,False,False,1,8.704034331957194,4258.0,,,
TRABD2B,True,False,False,1,11.345121066101305,1769.0,,,
TRAF1,True,False,False,1,8.371163444050396,4777.0,,,
TRAF2,False,True,False,1,,,359.0,2808.0,
TRAF3IP3,False,True,False,1,,,512.0,1366.0,
TRAF4,True,False,False,1,10.175458485019622,2588.0,,,
TRAF7,True,True,False,2,10.294432636616987,2480.0,585.0,1000.0,
TRAM2,True,True,False,2,9.217684864071355,3562.0,291.0,4104.0,
